year_month,survey_organization,approve_percent,disapprove_percent
2011-03,Generated Data,57.3,40.7
2011-03,Generated Data,49,47
2011-03,Generated Data,52.9,41.1
2011-03,Generated Data,41.8,45.7
2011-03,Generated Data,37.7,51.8
2011-03,Generated Data,47.5,52
2011-03,Generated Data,42.9,53.1
2011-03,Generated Data,38.2,53.8
2011-03,Generated Data,47.8,44.2
2011-03,Generated Data,41.1,49.9
2011-03,Generated Data,37.5,62
2011-03,Generated Data,45.5,53.5
2011-03,Generated Data,45.9,47.1
2011-03,Generated Data,40.2,49.3
2011-03,Generated Data,55.4,35.6
2011-03,Generated Data,49.8,46.2
2011-03,Generated Data,41.2,48.3
2011-03,Generated Data,38.1,61.4
2011-03,Generated Data,43.7,47.3
2011-03,Generated Data,35,54.5
2011-03,Generated Data,43.6,48.4
2011-03,Generated Data,55.8,37.7
2011-03,Generated Data,47.4,46.6
2011-03,Generated Data,39.3,60.2
2011-03,Generated Data,49.7,42.3
2011-03,Generated Data,48.6,50.9
2011-03,Generated Data,47.7,44.3
2011-03,Generated Data,61.8,34.2
2011-03,Generated Data,43,56
2011-03,Generated Data,44.7,51.3
2011-03,DailyKos/SEIU/PPP (D),45.5,47
2011-03,Generated Data,52.7,41.3
2011-03,Generated Data,43.6,47.4
2011-03,Generated Data,42.9,49.1
2011-03,Generated Data,42.8,36.2
2011-03,Generated Data,50,46
2011-03,Generated Data,48,45
2011-03,Generated Data,52.3,39.7
2011-03,Generated Data,38.4,51.1
2011-03,Generated Data,57.9,38.1
2011-03,Generated Data,51.3,41.7
2011-03,Generated Data,37,62
2011-03,Generated Data,50.6,43.9
2011-03,Generated Data,48.2,42.8
2011-03,Generated Data,46.2,45.3
2011-03,Generated Data,47.3,48.7
2011-03,Generated Data,49.5,46.5
2011-03,Generated Data,47,47.5
2011-03,Generated Data,42.3,48.7
2011-03,Generated Data,50.9,40.1
2011-03,Generated Data,42.9,56.6
2011-03,Generated Data,53.1,39.9
2011-03,Generated Data,48.1,43.4
2011-03,Generated Data,47.5,48.5
2011-03,Generated Data,42.3,53.2
2011-03,Generated Data,39.5,52.5
2011-03,Generated Data,38.5,53
2011-03,Generated Data,40,54.5
2011-03,Generated Data,36.2,54.8
2011-03,Generated Data,51.5,42.5
2011-03,Generated Data,46.4,52.6
2011-03,Generated Data,37.4,58.1
2011-03,Generated Data,43.5,50
2011-03,Generated Data,43.6,50.9
2011-03,Generated Data,40.4,55.6
2011-03,Generated Data,42.6,48.4
2011-03,Generated Data,44.1,48.9
2011-03,Generated Data,38.5,53
2011-03,Generated Data,53.8,39.7
2011-03,Generated Data,49.9,49.1
2011-03,Generated Data,48.2,45.8
2011-03,Generated Data,36.9,54.1
2011-03,Generated Data,46.6,52.4
2011-03,Generated Data,47.8,44.7
2011-03,Generated Data,50.5,28.5
2011-03,Generated Data,47,44
2011-03,Generated Data,40.2,47.3
2011-03,Generated Data,44.8,49.2
2011-03,Generated Data,47.8,45.7
2011-03,Generated Data,46.4,47.6
2011-03,PPP (D),46.5,47
2011-03,Generated Data,45.2,48.8
2011-03,Generated Data,46.9,51.1
2011-03,Generated Data,41.6,49.4
2011-03,Generated Data,49,47
2011-03,Generated Data,51.5,39.5
2011-03,Generated Data,42.8,52.7
2011-03,Generated Data,38,55
2011-03,Generated Data,36,53.5
2011-03,Generated Data,42,50
2011-03,Generated Data,51.6,44.4
2011-03,Generated Data,40.1,52.9
2011-03,Generated Data,44.7,48.3
2011-03,Generated Data,38.8,60.7
2011-03,Generated Data,47.4,48.6
2011-03,Generated Data,44.2,51.3
2011-03,Generated Data,31.7,59.8
2011-03,Generated Data,44.8,50.7
2011-03,Generated Data,51.9,41.6
2011-03,Generated Data,45.8,46.7
2011-03,Generated Data,57.3,36.7
2011-03,Generated Data,46,45.5
2011-03,Generated Data,48.1,45.9
2011-03,Generated Data,57.1,38.9
2011-03,Quinnipiac,40.5,49
2011-03,Generated Data,53.8,44.2
2011-03,Generated Data,54.7,43.3
2011-03,Generated Data,50.6,40.4
2011-03,Generated Data,55,39
2011-03,Generated Data,53,43
2011-03,Generated Data,40.9,50.6
2011-03,Generated Data,51.4,46.6
2011-03,Generated Data,47.3,43.7
2011-03,Generated Data,44.3,51.7
2011-03,Generated Data,45.9,49.6
2011-03,Generated Data,43.3,44.2
2011-03,Generated Data,45.2,50.8
2011-03,Generated Data,49.2,44.8
2011-03,Generated Data,42.1,50.9
2011-03,Generated Data,43.4,35.6
2011-03,Generated Data,46.4,45.6
2011-03,Generated Data,41.9,51.1
2011-03,Generated Data,49.6,42.9
2011-03,Generated Data,40.5,52.5
2011-03,Generated Data,46.2,52.8
2011-03,Generated Data,36.1,54.9
2011-03,Generated Data,46.2,44.8
2011-03,Generated Data,42,53.5
2011-03,Generated Data,44.3,49.2
2011-03,Generated Data,51.5,42
2011-03,Generated Data,51.7,42.3
2011-03,Generated Data,59,33
2011-03,Generated Data,50.9,42.1
2011-03,Generated Data,48.5,39
2011-03,Bloomberg,51,43
2011-03,Generated Data,42.9,36.1
2011-03,Generated Data,42.4,51.1
2011-03,Generated Data,44.6,54.4
2011-03,Generated Data,44.2,53.8
2011-03,Generated Data,50.9,45.1
2011-03,Generated Data,44.4,43.1
2011-03,Generated Data,56.1,39.9
2011-03,Generated Data,38.6,52.9
2011-03,Generated Data,52.8,45.2
2011-03,Generated Data,50.2,45.8
2011-03,Generated Data,41.5,49.5
2011-03,Generated Data,45.8,41.7
2011-03,Generated Data,42.4,50.1
2011-03,Generated Data,53.6,40.9
2011-03,Generated Data,47.8,39.7
2011-03,Generated Data,47.8,50.2
2011-03,Generated Data,53.6,42.4
2011-03,Generated Data,37.5,41.5
2011-03,Generated Data,50,43.5
2011-03,Generated Data,50.7,43.3
2011-03,Generated Data,63,35
2011-03,Generated Data,53,40
2011-03,Generated Data,43.2,51.3
2011-03,Generated Data,52,41
2011-03,Generated Data,60.9,33.1
2011-03,Generated Data,40.1,53.4
2011-03,Generated Data,48.8,49.2
2011-03,Generated Data,46.5,49.5
2011-03,Generated Data,56.1,42.9
2011-03,Generated Data,50.2,45.8
2011-03,Generated Data,51.9,40.1
2011-03,Generated Data,44.3,51.2
2011-03,Generated Data,42,49
2011-03,Generated Data,56.8,41.2
2011-03,Generated Data,41.1,54.4
2011-03,Generated Data,47.7,43.3
2011-03,Generated Data,49.7,42.8
2011-03,Generated Data,38.4,54.6
2011-03,Generated Data,42.8,48.2
2011-03,Generated Data,56.6,41.4
2011-03,Generated Data,52.5,41.5
2011-03,Generated Data,49.6,43.4
2011-03,Generated Data,45.4,42.1
2011-03,Generated Data,47.8,44.2
2011-03,Generated Data,37.4,58.1
2011-03,Generated Data,39,56.5
2011-03,Generated Data,43.3,52.7
2011-03,Generated Data,44.6,34.4
2011-03,Generated Data,50.2,42.8
2011-03,Generated Data,46.3,46.7
2011-03,Ipsos/Reuters,43,50
2011-03,Generated Data,51.1,36.4
2011-03,Generated Data,42.5,47
2011-03,Generated Data,60.1,37.9
2011-03,ARG,44,51.5
2011-03,Generated Data,49.1,41.9
2011-03,Generated Data,53.3,40.7
2011-03,Generated Data,49.4,41.6
2011-03,Generated Data,51.4,42.6
2011-03,Generated Data,43.9,47.6
2011-03,Generated Data,35.1,60.4
2011-03,Generated Data,32.4,57.1
2011-03,Generated Data,43.7,48.3
2011-03,Generated Data,54.1,38.9
2011-03,Generated Data,36.9,54.6
2011-03,Generated Data,53.9,40.1
2011-03,Generated Data,46,41.5
2011-03,Generated Data,31.2,62.8
2011-03,Generated Data,45.3,48.7
2011-03,Generated Data,42.9,48.1
2011-03,Generated Data,36.3,53.2
2011-03,Generated Data,42.7,50.3
2011-03,Generated Data,56,31.5
2011-03,Generated Data,42.7,56.8
2011-03,Generated Data,49.6,45.9
2011-03,Generated Data,52.8,43.2
2011-03,Generated Data,44.7,42.8
2011-03,Generated Data,45,46
2011-03,Generated Data,43.1,49.9
2011-03,Generated Data,46.8,48.7
2011-03,Generated Data,48.6,50.9
2011-03,Generated Data,41.4,51.1
2011-03,Generated Data,44.2,48.8
2011-03,Generated Data,44.5,48
2011-03,Generated Data,48.5,44
2011-03,Generated Data,44,43.5
2011-03,Generated Data,48.1,51.4
2011-03,Generated Data,46.6,48.9
2011-03,Generated Data,52.6,41.4
2011-03,Generated Data,45.9,47.6
2011-03,Generated Data,54.1,41.9
2011-03,Generated Data,49.3,42.7
2011-03,Generated Data,41.7,50.8
2011-03,Generated Data,42.2,53.8
2011-03,Generated Data,36.5,55
2011-03,Generated Data,45.8,50.2
2011-03,Generated Data,60.7,37.3
2011-03,Generated Data,40.3,55.7
2011-03,Generated Data,39.6,47.9
2011-03,Generated Data,55.9,38.1
2011-03,Generated Data,46.7,48.8
2011-03,Generated Data,45.2,54.3
2011-03,Generated Data,41.3,57.7
2011-03,Generated Data,46.9,44.1
2011-03,Generated Data,57.2,38.8
2011-03,Generated Data,47.4,44.6
2011-03,Generated Data,26.4,52.6
2011-03,Generated Data,46.9,52.1
2011-03,Generated Data,42.2,49.3
2011-03,Generated Data,48.8,44.7
2011-03,Generated Data,48.7,43.3
2011-03,Generated Data,38.9,50.6
2011-03,Generated Data,40,53
2011-03,Generated Data,44.9,53.1
2011-03,Generated Data,43.3,47.7
2011-03,Generated Data,43.5,50
2011-03,Generated Data,44.9,49.1
2011-03,Generated Data,49.7,46.3
2011-03,Generated Data,44.6,48.4
2011-03,Generated Data,49.9,41.1
2011-03,Generated Data,51.3,40.7
2011-03,Generated Data,47.1,44.9
2011-03,Generated Data,51.6,47.9
2011-03,Generated Data,43.7,55.3
2011-03,Generated Data,51.9,39.1
2011-03,Generated Data,36.2,53.3
2011-03,Generated Data,37.8,51.7
2011-03,Generated Data,50.3,43.7
2011-03,Generated Data,40.9,51.1
2011-03,Resurgent Republic (R),43,51.5
2011-03,Generated Data,40.2,55.3
2011-03,Generated Data,52.1,35.4
2011-03,Generated Data,49,44.5
2011-03,Generated Data,43.1,46.4
2011-03,Generated Data,35.7,55.8
2011-03,Generated Data,41.2,54.8
2011-03,Generated Data,43,50.5
2011-03,Generated Data,36.5,55
2011-03,Generated Data,46.8,45.2
2011-03,Generated Data,39.2,48.3
2011-03,Generated Data,43.8,48.2
2011-03,Generated Data,45.8,47.7
2011-03,Generated Data,52,43.5
2011-03,Generated Data,56.8,36.2
2011-03,Generated Data,55.2,42.8
2011-03,Generated Data,45.8,48.7
2011-03,Generated Data,50.6,43.4
2011-03,Generated Data,56.2,41.8
2011-03,Generated Data,53.3,41.2
2011-03,Generated Data,44.8,46.2
2011-03,Generated Data,52.3,43.7
2011-03,Generated Data,39,52.5
2011-03,Generated Data,45.5,46.5
2011-03,Generated Data,45.3,48.7
2011-03,Generated Data,40.7,52.8
2011-03,Generated Data,39.6,51.4
2011-03,Generated Data,46.6,49.4
2011-03,Generated Data,42.4,56.6
2011-03,Generated Data,51,48.5
2011-03,Generated Data,51.5,36
2011-03,Generated Data,48.2,45.8
2011-03,Generated Data,39.3,50.2
2011-03,Generated Data,41.7,47.8
2011-03,Generated Data,50,44
2011-03,Generated Data,50,41.5
2011-03,Generated Data,43.6,50.9
2011-03,Generated Data,46.9,49.1
2011-03,Generated Data,54.8,43.2
2011-03,Generated Data,48.6,38.9
2011-03,Generated Data,50.8,42.2
2011-03,Generated Data,37.5,54
2011-03,Generated Data,48.8,46.7
2011-03,Generated Data,36.1,55.4
2011-03,Generated Data,43.3,47.7
2011-03,Generated Data,47.2,46.8
2011-03,Generated Data,45.8,45.2
2011-03,Generated Data,44.4,53.6
2011-03,Generated Data,43,50.5
2011-03,Generated Data,48.3,50.7
2011-03,Generated Data,51.8,40.2
2011-03,Generated Data,50.2,42.8
2011-03,Generated Data,41.7,57.3
2011-03,Generated Data,42.3,50.7
2011-03,Generated Data,43.1,55.9
2011-03,Generated Data,51.7,42.3
2011-03,Generated Data,51,45
2011-03,Generated Data,44.6,47.4
2011-03,Generated Data,55.4,40.6
2011-03,Generated Data,48.7,50.8
2011-03,Generated Data,47,32
2011-03,Generated Data,51.2,48.3
2011-03,Generated Data,55.2,38.8
2011-03,Generated Data,44.8,47.2
2011-03,Rasmussen,46,53
2011-03,Generated Data,31.4,60.1
2011-03,Generated Data,47.3,47.2
2011-03,Generated Data,44.4,43.1
2011-03,Generated Data,48.8,47.2
2011-03,Generated Data,38.6,53.4
2011-03,Generated Data,45.3,50.7
2011-03,Generated Data,43.9,50.1
2011-03,Generated Data,45.5,54
2011-03,Generated Data,37.9,53.1
2011-03,Generated Data,33.9,58.1
2011-03,Generated Data,40.2,52.3
2011-03,Generated Data,35.8,55.7
2011-03,Generated Data,46.9,45.1
2011-03,Generated Data,37.9,53.1
2011-03,Generated Data,55.7,38.3
2011-03,Generated Data,42.2,48.8
2011-03,Generated Data,51.9,35.6
2011-03,Generated Data,51.6,47.4
2011-03,Generated Data,54.5,41
2011-03,Generated Data,54.4,43.6
2011-03,Generated Data,44.7,46.3
2011-03,Generated Data,37.3,54.7
2011-03,Generated Data,48.6,43.4
2011-03,Generated Data,49.5,50
2011-03,Generated Data,53.5,40.5
2011-03,Generated Data,36.2,62.8
2011-03,Generated Data,27.2,62.3
2011-03,Generated Data,48.9,45.6
2011-03,Generated Data,36.1,55.4
2011-03,Generated Data,41.9,50.6
2011-03,Generated Data,59.1,36.9
2011-03,Generated Data,45.6,45.4
2011-03,Generated Data,57.4,34.6
2011-03,Generated Data,43.1,49.4
2011-03,Generated Data,48,44
2011-03,Generated Data,42.2,48.8
2011-03,Generated Data,49,50
2011-03,Generated Data,58.2,34.8
2011-03,Generated Data,50.2,40.8
2011-03,Generated Data,50.9,48.6
2011-03,Generated Data,47.8,46.7
2011-03,Generated Data,39.5,55
2011-03,Generated Data,46,45
2011-03,Generated Data,45,51
2011-03,Generated Data,46.8,47.2
2011-03,YouGov/Economist,41,50.5
2011-03,Generated Data,49.6,44.4
2011-03,Allstate/National Journal,49,44
2011-03,Generated Data,39.6,53.4
2011-03,Generated Data,54.1,38.9
2011-03,Generated Data,42.5,53
2011-03,Generated Data,44.7,47.3
2011-03,Generated Data,31.7,61.3
2011-03,Generated Data,32.6,61.9
2011-03,Generated Data,47,47.5
2011-03,Generated Data,51.6,46.4
2011-03,Generated Data,46,33
2011-03,Generated Data,54,44
2011-03,Generated Data,43.1,49.4
2011-03,Generated Data,42.8,36.2
2011-04,Generated Data,37.1,60.4
2011-04,Generated Data,46.7,46.3
2011-04,CBS/Times,44.5,45
2011-04,Generated Data,32.8,59.7
2011-04,Generated Data,53.9,43.1
2011-04,Generated Data,40.9,50.1
2011-04,Generated Data,33.1,58.4
2011-04,Generated Data,53.2,40.8
2011-04,Generated Data,49.7,41.3
2011-04,Generated Data,50.5,41.5
2011-04,Generated Data,49.9,47.6
2011-04,Generated Data,41.8,52.2
2011-04,Generated Data,47.7,44.3
2011-04,Generated Data,35.3,64.7
2011-04,Generated Data,40.7,50.8
2011-04,Generated Data,47.1,43.9
2011-04,Generated Data,45.2,48.8
2011-04,Generated Data,50.8,40.7
2011-04,Generated Data,43,50
2011-04,Generated Data,41.5,55.5
2011-04,Generated Data,44.6,48.4
2011-04,Generated Data,49.1,43.9
2011-04,Generated Data,46.8,52.2
2011-04,Generated Data,47.2,44.8
2011-04,Generated Data,46.9,50.1
2011-04,Generated Data,39.2,56.3
2011-04,Generated Data,45.9,47.1
2011-04,Generated Data,44.2,48.8
2011-04,Generated Data,48.6,44.4
2011-04,Generated Data,44.9,54.1
2011-04,Generated Data,41.9,57.1
2011-04,Generated Data,45.6,47.4
2011-04,Generated Data,48.9,50.1
2011-04,Generated Data,48,41.5
2011-04,Generated Data,41.3,50.2
2011-04,Generated Data,29.7,62.8
2011-04,Generated Data,41.8,51.2
2011-04,Generated Data,48.7,48.3
2011-04,Generated Data,43.8,50.2
2011-04,Generated Data,48.2,44.8
2011-04,Generated Data,41.8,49.2
2011-04,Generated Data,50.1,41.9
2011-04,Generated Data,44.2,48.3
2011-04,Generated Data,41.7,55.3
2011-04,Generated Data,40,54
2011-04,Generated Data,40.6,56.9
2011-04,Generated Data,49.2,47.8
2011-04,Generated Data,46.4,45.6
2011-04,Generated Data,46.8,50.2
2011-04,Generated Data,50.7,40.3
2011-04,Generated Data,40.1,59.9
2011-04,Generated Data,40.2,53.8
2011-04,Generated Data,30.7,60.8
2011-04,Gallup,44,47
2011-04,Generated Data,49.1,43.4
2011-04,Generated Data,47.8,44.2
2011-04,Generated Data,51.1,45.9
2011-04,Generated Data,44.3,48.7
2011-04,Generated Data,47.9,45.1
2011-04,Generated Data,43.9,50.1
2011-04,Generated Data,45.2,51.8
2011-04,Generated Data,48.2,48.8
2011-04,Generated Data,44.1,51.4
2011-04,Generated Data,33.6,57.9
2011-04,Generated Data,38.5,53.5
2011-04,Generated Data,43.3,54.2
2011-04,Generated Data,42.4,53.1
2011-04,Generated Data,41.1,50.9
2011-04,Generated Data,47,44
2011-04,Generated Data,42.4,47.1
2011-04,Generated Data,37.2,61.8
2011-04,Generated Data,46.1,43.4
2011-04,Generated Data,38.6,61.4
2011-04,Generated Data,56,38
2011-04,Generated Data,45.7,45.3
2011-04,Generated Data,41.1,48.4
2011-04,Generated Data,42.2,50.3
2011-04,ABC/Post,47,50
2011-04,Generated Data,50,41.5
2011-04,Generated Data,41.3,51.7
2011-04,Generated Data,56.2,40.8
2011-04,Generated Data,45.1,45.9
2011-04,Generated Data,52.6,41.4
2011-04,Generated Data,38.7,61.3
2011-04,Generated Data,45.7,43.8
2011-04,Generated Data,48.9,44.1
2011-04,Generated Data,34.8,65.2
2011-04,Zogby (Internet),43,57
2011-04,Generated Data,48.9,45.1
2011-04,Generated Data,39.6,53.4
2011-04,Generated Data,48.2,44.8
2011-04,Generated Data,49.9,47.1
2011-04,Generated Data,31.3,64.2
2011-04,Generated Data,45.8,47.2
2011-04,Generated Data,48.6,40.9
2011-04,Generated Data,54.8,44.2
2011-04,Generated Data,47.6,45.4
2011-04,Generated Data,40.2,53.8
2011-04,Generated Data,44.6,49.4
2011-04,Generated Data,37.6,56.4
2011-04,Generated Data,37.3,60.2
2011-04,Generated Data,47.5,46.5
2011-04,Generated Data,35,57.5
2011-04,Generated Data,41.5,49.5
2011-04,Generated Data,42.4,51.6
2011-04,Generated Data,46.3,46.2
2011-04,Generated Data,42.9,50.1
2011-04,Generated Data,42.7,57.3
2011-04,Generated Data,48.8,44.2
2011-04,Generated Data,36.8,58.7
2011-04,Generated Data,46.3,47.7
2011-04,Generated Data,31.9,60.6
2011-04,Generated Data,44.2,54.8
2011-04,Generated Data,42.4,49.1
2011-04,Generated Data,46.8,50.2
2011-04,Generated Data,36.9,56.1
2011-04,Generated Data,49.7,47.3
2011-04,Marist/McClatchy,43,50
2011-04,Generated Data,38.5,53
2011-04,Generated Data,46,48
2011-04,Generated Data,50,43
2011-04,Generated Data,40.7,54.8
2011-04,Generated Data,37.3,60.2
2011-04,Generated Data,41.7,52.3
2011-04,Generated Data,44.7,47.3
2011-04,Generated Data,39,58
2011-04,Generated Data,41.5,55.5
2011-04,Generated Data,38.8,61.2
2011-04,Generated Data,45.8,46.7
2011-04,Generated Data,50.2,40.8
2011-04,Generated Data,39.7,49.8
2011-04,Generated Data,42,51
2011-04,Generated Data,46.1,51.4
2011-04,Generated Data,42.6,51.4
2011-04,Generated Data,40.6,50.4
2011-04,Generated Data,38.7,53.8
2011-04,Generated Data,49.5,49.5
2011-04,Generated Data,43.8,49.2
2011-04,Generated Data,41.6,51.4
2011-04,Generated Data,51.3,40.2
2011-04,Generated Data,41.5,55.5
2011-04,Generated Data,39.5,54.5
2011-04,Generated Data,38.8,54.2
2011-04,Generated Data,45.9,54.1
2011-04,Generated Data,39.9,57.1
2011-04,Generated Data,42.6,56.4
2011-04,Generated Data,46,47
2011-04,Generated Data,33.8,61.7
2011-04,Generated Data,56.7,36.3
2011-04,Generated Data,50.9,46.1
2011-04,Generated Data,45.3,44.2
2011-04,Generated Data,40,53
2011-04,Generated Data,36.1,55.9
2011-04,Generated Data,51.7,41.3
2011-04,Generated Data,46.6,47.4
2011-04,Generated Data,45.9,46.6
2011-04,Generated Data,50.4,42.6
2011-04,Generated Data,41.7,51.3
2011-04,Generated Data,41.6,51.4
2011-04,Generated Data,56.2,40.8
2011-04,Generated Data,46.8,46.2
2011-04,Generated Data,50.8,43.2
2011-04,Generated Data,37.7,57.8
2011-04,Generated Data,38.9,52.6
2011-04,Generated Data,53,41
2011-04,Generated Data,44.3,49.7
2011-04,Generated Data,39.2,53.3
2011-04,Generated Data,39.7,52.8
2011-04,Generated Data,56.2,42.8
2011-04,Generated Data,40.2,51.3
2011-04,Generated Data,54.6,38.4
2011-04,Generated Data,47.4,42.1
2011-04,Generated Data,43,49
2011-04,Generated Data,45.7,46.3
2011-04,Generated Data,49,46.5
2011-04,Generated Data,44.9,47.6
2011-04,Generated Data,45,47.5
2011-04,Generated Data,48.1,44.9
2011-04,Generated Data,39.9,52.1
2011-04,Generated Data,43.7,47.3
2011-04,Generated Data,51.3,48.7
2011-04,Generated Data,35,57.5
2011-04,Generated Data,42.1,55.4
2011-04,Generated Data,50.1,42.9
2011-04,Generated Data,52.5,38.5
2011-04,Generated Data,48,43.5
2011-04,Generated Data,42.5,53
2011-04,Generated Data,38.6,53.4
2011-04,Generated Data,40.3,52.2
2011-04,Generated Data,51.8,37.7
2011-04,Generated Data,45.3,48.7
2011-04,Generated Data,56.2,36.8
2011-04,Generated Data,42.6,48.4
2011-04,Generated Data,46.6,52.4
2011-04,Generated Data,53.5,43.5
2011-04,Generated Data,49.6,44.4
2011-04,Generated Data,35.3,57.2
2011-04,Generated Data,49.2,47.8
2011-04,Generated Data,44.9,46.1
2011-04,Generated Data,40.4,55.1
2011-04,Generated Data,44.2,45.3
2011-04,Generated Data,53,41
2011-04,Generated Data,40.3,52.2
2011-04,Generated Data,42.4,51.6
2011-04,Generated Data,39.9,55.6
2011-04,Generated Data,45.1,45.9
2011-04,Generated Data,54.8,36.2
2011-04,DailyKos/SEIU/PPP (D),44.5,48.5
2011-04,Generated Data,46.8,44.2
2011-04,Generated Data,39.8,51.7
2011-04,Generated Data,36,61
2011-04,Generated Data,35.8,61.2
2011-04,Generated Data,36.4,57.6
2011-04,Generated Data,35.5,60
2011-04,Generated Data,45,47
2011-04,Generated Data,47.2,44.3
2011-04,Generated Data,32.4,63.1
2011-04,Generated Data,35.6,59.9
2011-04,Generated Data,46.2,43.3
2011-04,Generated Data,34.1,57.4
2011-04,Generated Data,44.7,50.8
2011-04,Generated Data,36,56
2011-04,Generated Data,45.9,43.6
2011-04,Generated Data,46.4,47.6
2011-04,Generated Data,45.6,48.4
2011-04,Generated Data,40.1,52.9
2011-04,Generated Data,44.9,44.6
2011-04,Generated Data,52.8,46.2
2011-04,Generated Data,40.2,49.3
2011-04,Generated Data,41.5,51
2011-04,Generated Data,53.4,43.6
2011-04,Generated Data,43.9,53.6
2011-04,Generated Data,39.3,58.2
2011-04,Generated Data,47.5,52.5
2011-04,Generated Data,42.5,50.5
2011-04,Generated Data,44.1,46.9
2011-04,Generated Data,42.1,54.9
2011-04,Generated Data,53.9,45.1
2011-04,Generated Data,46.5,46.5
2011-04,Generated Data,47.2,46.8
2011-04,Generated Data,43.8,48.7
2011-04,Generated Data,50.5,40.5
2011-04,Generated Data,51.9,45.1
2011-04,Generated Data,49,42
2011-04,Generated Data,52,42
